Datetime,Open,High,Low,Close,Adj Close,Volume
2023-11-06 09:15:00+05:30,1544.0999755859375,1544.0999755859375,1540.800048828125,1544.0999755859375,1544.0999755859375,0
2023-11-06 09:16:00+05:30,1544.050048828125,1545.5999755859375,1542.050048828125,1543.4000244140625,1543.4000244140625,10600
2023-11-06 09:17:00+05:30,1543.4000244140625,1544.6500244140625,1541.0999755859375,1544.0,1544.0,9288
2023-11-06 09:18:00+05:30,1544.0,1544.9000244140625,1542.050048828125,1543.5999755859375,1543.5999755859375,11459
2023-11-06 09:19:00+05:30,1542.550048828125,1544.300048828125,1542.050048828125,1542.050048828125,1542.050048828125,5282
2023-11-06 09:20:00+05:30,1542.050048828125,1544.3499755859375,1542.050048828125,1543.0999755859375,1543.0999755859375,5589
2023-11-06 09:21:00+05:30,1541.4000244140625,1543.800048828125,1540.0,1543.800048828125,1543.800048828125,4864
2023-11-06 09:22:00+05:30,1544.0,1544.0,1542.5999755859375,1543.5999755859375,1543.5999755859375,1816
2023-11-06 09:23:00+05:30,1543.25,1543.6500244140625,1542.1500244140625,1542.9000244140625,1542.9000244140625,3492
2023-11-06 09:24:00+05:30,1543.0,1543.449951171875,1541.0999755859375,1541.699951171875,1541.699951171875,2751
2023-11-06 09:25:00+05:30,1541.699951171875,1543.050048828125,1541.0,1542.199951171875,1542.199951171875,5053
2023-11-06 09:26:00+05:30,1542.199951171875,1543.5999755859375,1541.699951171875,1543.5999755859375,1543.5999755859375,1760
2023-11-06 09:27:00+05:30,1543.5999755859375,1544.1500244140625,1542.1500244140625,1543.800048828125,1543.800048828125,1939
2023-11-06 09:28:00+05:30,1543.5999755859375,1543.5999755859375,1541.6500244140625,1542.949951171875,1542.949951171875,2239
2023-11-06 09:29:00+05:30,1542.949951171875,1543.5,1542.0,1543.4000244140625,1543.4000244140625,1414
2023-11-06 09:30:00+05:30,1544.0,1544.8499755859375,1543.1500244140625,1544.699951171875,1544.699951171875,3287
2023-11-06 09:31:00+05:30,1544.3499755859375,1545.0,1543.0,1543.0,1543.0,2576
