Datetime,Open,High,Low,Close,Adj Close,Volume
2023-11-06 09:15:00+05:30,1275.0,1276.0,1271.1500244140625,1273.0999755859375,1273.0999755859375,0
2023-11-06 09:16:00+05:30,1271.800048828125,1273.800048828125,1271.800048828125,1273.1500244140625,1273.1500244140625,3707
2023-11-06 09:17:00+05:30,1272.949951171875,1273.8499755859375,1272.9000244140625,1273.8499755859375,1273.8499755859375,4174
2023-11-06 09:18:00+05:30,1274.550048828125,1275.5,1274.449951171875,1274.5999755859375,1274.5999755859375,2427
2023-11-06 09:19:00+05:30,1274.699951171875,1274.699951171875,1273.800048828125,1274.300048828125,1274.300048828125,1912
2023-11-06 09:20:00+05:30,1274.300048828125,1275.25,1272.8499755859375,1275.1500244140625,1275.1500244140625,23899
2023-11-06 09:21:00+05:30,1274.050048828125,1274.5999755859375,1273.75,1274.199951171875,1274.199951171875,2167
2023-11-06 09:22:00+05:30,1273.800048828125,1274.550048828125,1273.800048828125,1274.550048828125,1274.550048828125,1052
2023-11-06 09:23:00+05:30,1274.6500244140625,1275.449951171875,1274.6500244140625,1275.25,1275.25,3088
2023-11-06 09:24:00+05:30,1275.5,1275.550048828125,1274.800048828125,1275.25,1275.25,1491
2023-11-06 09:25:00+05:30,1275.199951171875,1275.25,1274.199951171875,1274.3499755859375,1274.3499755859375,1196
2023-11-06 09:26:00+05:30,1274.800048828125,1275.5,1274.800048828125,1275.199951171875,1275.199951171875,1988
2023-11-06 09:27:00+05:30,1274.949951171875,1274.949951171875,1273.050048828125,1273.4000244140625,1273.4000244140625,2243
2023-11-06 09:28:00+05:30,1274.0999755859375,1274.550048828125,1273.449951171875,1274.050048828125,1274.050048828125,1030
2023-11-06 09:29:00+05:30,1274.0,1274.550048828125,1274.0,1274.550048828125,1274.550048828125,2804
2023-11-06 09:30:00+05:30,1274.3499755859375,1275.0,1274.25,1274.8499755859375,1274.8499755859375,1108
2023-11-06 09:31:00+05:30,1275.050048828125,1276.449951171875,1274.8499755859375,1275.0,1275.0,7761
2023-11-06 09:32:00+05:30,1275.0999755859375,1275.0999755859375,1274.449951171875,1274.9000244140625,1274.9000244140625,874
2023-11-06 09:33:00+05:30,1275.0,1275.050048828125,1274.9000244140625,1274.9000244140625,1274.9000244140625,1453
