Date,Open,High,Low,Close,Adj Close,Volume
2014-07-01,442.79998779296875,444.45001220703125,439.875,442.17498779296875,439.60235595703125,647908
2014-07-02,443.5249938964844,448.5,441.54998779296875,446.57501220703125,443.976806640625,673588
2014-07-03,446.54998779296875,450.9750061035156,444.0,445.6000061035156,443.0074462890625,823702
2014-07-04,445.04998779296875,447.3500061035156,438.6499938964844,441.1000061035156,438.9276428222656,1422100
2014-07-07,439.07501220703125,441.8500061035156,426.375,435.45001220703125,433.305419921875,28637054
2014-07-08,441.0,446.3500061035156,432.8999938964844,436.125,433.9770812988281,2320394
2014-07-09,436.8999938964844,438.8999938964844,426.82501220703125,432.125,429.996826171875,1629830
2014-07-10,432.0,443.6000061035156,426.3500061035156,433.2250061035156,431.0914001464844,2833758
2014-07-11,439.3999938964844,441.5,423.6000061035156,429.17498779296875,427.0614013671875,5636620
2014-07-14,431.0,431.82501220703125,425.79998779296875,427.67498779296875,425.5687255859375,2428850
2014-07-15,431.4750061035156,437.2250061035156,427.70001220703125,435.7749938964844,433.62884521484375,2094792
2014-07-16,439.8999938964844,443.7749938964844,433.04998779296875,442.5249938964844,440.3455810546875,4100468
2014-07-17,442.5,459.0,440.32501220703125,457.45001220703125,455.1971130371094,6369130
2014-07-18,457.5,474.0,450.75,467.92498779296875,465.6205749511719,4738712
2014-07-21,483.5,483.5,468.07501220703125,470.6000061035156,468.2823181152344,4338492
2014-07-22,472.5,476.5,465.8999938964844,474.6000061035156,472.2626037597656,1436992
2014-07-23,474.6000061035156,477.1499938964844,465.0249938964844,466.3999938964844,464.10302734375,1675642
2014-07-24,465.75,470.5,464.57501220703125,469.32501220703125,467.01361083984375,2332334
2014-07-25,469.32501220703125,476.29998779296875,466.32501220703125,472.3500061035156,470.02374267578125,2036968
2014-07-28,472.54998779296875,476.0,461.45001220703125,470.6000061035156,468.2823181152344,1804496
2014-07-30,471.5,488.5,469.3500061035156,487.125,484.7259826660156,2060922
