Date,Open,High,Low,Close,Adj Close,Volume
2014-07-01,505.0,521.5,505.0,508.1000061035156,444.32275390625,207484
2014-07-02,512.4749755859375,519.4749755859375,508.1000061035156,515.125,450.4660339355469,562676
2014-07-03,519.8250122070312,519.8250122070312,506.25,509.17498779296875,445.2629089355469,113086
2014-07-04,512.5,518.0,504.04998779296875,507.5249938964844,443.82000732421875,137362
2014-07-07,511.95001220703125,515.0,501.5,502.67498779296875,439.5787353515625,44722
2014-07-08,505.17498779296875,519.5,501.0,510.20001220703125,446.15924072265625,261308
2014-07-09,516.0,517.9500122070312,492.67498779296875,498.82501220703125,436.2120361328125,275232
2014-07-10,500.0,508.9750061035156,485.7749938964844,497.5,435.0533447265625,153424
2014-07-11,499.0,502.5,489.04998779296875,492.2749938964844,430.4841613769531,68694
2014-07-14,489.5,498.0,484.4750061035156,490.17498779296875,428.6477355957031,44728
2014-07-15,490.0,504.5,486.5,491.79998779296875,430.06878662109375,56560
2014-07-16,488.0,496.57501220703125,486.0,488.5,427.18304443359375,53042
2014-07-17,484.5,496.0,484.5,494.1000061035156,432.08013916015625,71946
2014-07-18,488.5,499.5,488.5,497.32501220703125,434.90032958984375,296974
2014-07-21,495.625,517.5,495.625,516.1749877929688,451.38421630859375,156106
2014-07-22,512.5,523.0,512.5,520.2750244140625,454.9696350097656,145508
2014-07-23,515.0,525.0,507.6000061035156,522.625,462.3567199707031,142498
2014-07-24,520.0,550.0,515.0,532.25,470.8717346191406,401972
2014-07-25,534.5,545.0,525.0499877929688,536.875,474.9634704589844,139874
2014-07-28,532.5,537.5499877929688,522.5,535.5750122070312,473.81329345703125,381396
2014-07-30,531.0,558.5,531.0,556.0750122070312,491.9493103027344,349376
2014-07-31,557.0,576.9749755859375,557.0,574.2000122070312,507.9841613769531,260332
2014-08-01,565.0,580.0,561.5250244140625,574.75,508.470703125,224138
2014-08-04,575.0,584.0,549.0499877929688,557.375,493.0994567871094,485328
2014-08-05,557.5,569.5,542.0,564.375,499.2920837402344,111522
2014-08-06,569.0,585.5,562.875,575.7999877929688,509.39959716796875,256746
2014-08-07,584.9000244140625,584.9000244140625,570.0,573.8250122070312,507.6524353027344,77868
2014-08-08,574.0,578.7999877929688,562.5,565.0499877929688,499.8892517089844,128678
2014-08-11,565.2750244140625,582.4500122070312,565.2750244140625,577.9749755859375,511.3238220214844,245326
2014-08-12,580.0,593.0,567.5,576.2249755859375,509.7757263183594,515634
2014-08-13,576.2999877929688,581.9749755859375,553.5499877929688,566.8499755859375,501.4818115234375,292366
2014-08-14,567.5,599.5,567.5,595.4749755859375,526.8057250976562,449826
2014-08-18,600.5,637.5,600.5,635.0499877929688,561.8170166015625,285910
2014-08-19,632.5,655.9249877929688,627.5,641.75,567.7444458007812,509700
2014-08-20,645.25,647.0,625.625,630.0499877929688,557.3936157226562,546584
2014-08-21,631.5,634.5,619.5,623.0999755859375,551.2450561523438,343016
2014-08-22,627.2249755859375,637.0,620.0499877929688,624.875,552.8153686523438,559302
2014-08-25,622.0,626.3499755859375,606.5,611.1749877929688,540.6953735351562,244970
2014-08-26,611.0,641.9500122070312,601.6749877929688,628.2999877929688,555.8453979492188,238488
2014-08-27,634.4000244140625,644.5,624.5,629.9249877929688,557.282958984375,474186
2014-08-28,625.0,634.7750244140625,615.0,621.4500122070312,549.7853393554688,315378
2014-09-01,614.0,640.5,614.0,631.2999877929688,558.4994506835938,124256
2014-09-02,637.0,637.5,617.5,628.5750122070312,556.0886840820312,234388
2014-09-03,630.0,643.9500122070312,630.0,640.8499755859375,566.9480590820312,295162
2014-09-04,639.9500122070312,639.9500122070312,620.0,627.2000122070312,554.8722534179688,158412
2014-09-05,627.125,636.0,620.0499877929688,630.4249877929688,557.7252197265625,311856
2014-09-08,633.0,642.5,630.0,635.5250244140625,562.2373046875,605970
2014-09-09,642.3499755859375,650.0,634.6749877929688,637.5250244140625,564.0065307617188,385052
2014-09-10,640.0,657.4749755859375,640.0,653.0250244140625,577.7191772460938,673542
2014-09-11,655.0,687.4500122070312,655.0,672.9500122070312,595.3464965820312,452776
2014-09-12,677.8499755859375,695.0499877929688,677.4000244140625,690.8499755859375,611.18212890625,228722
2014-09-15,691.9500122070312,737.0,685.7000122070312,730.7000122070312,646.4368286132812,369028
2014-09-16,735.0,755.5499877929688,702.5499877929688,718.1749877929688,635.3560791015625,369012
2014-09-17,735.0,735.0,705.5,726.5750122070312,642.7874755859375,130692
2014-09-18,726.5,735.9000244140625,705.0,707.0750122070312,625.5361938476562,234548
2014-09-19,716.4500122070312,716.4500122070312,676.0999755859375,687.5999755859375,608.3070678710938,356392
2014-09-22,697.0,697.9749755859375,676.0,684.7000122070312,605.741455078125,160510
2014-09-23,688.0,697.5,677.0,693.1749877929688,613.2391357421875,110008
2014-09-24,702.0,709.0,683.4000244140625,695.8250122070312,615.58349609375,98588
2014-09-25,690.5,707.0,690.5,702.0,621.04638671875,114254
2014-09-26,695.0,712.5,687.75,703.9749755859375,622.793701171875,121966
2014-09-29,697.0,716.7000122070312,696.9500122070312,704.4000244140625,623.1697387695312,216340
2014-09-30,697.5,716.5499877929688,665.0,696.0250244140625,615.7605590820312,599390
2014-10-01,684.0,709.4000244140625,680.5,699.4500122070312,618.7905883789062,140890
2014-10-07,692.5,708.5,690.0250244140625,700.7750244140625,619.9627075195312,133370
2014-10-08,696.25,703.0,681.125,685.8499755859375,606.7588500976562,91568
2014-10-09,683.5999755859375,692.7000122070312,675.5,675.9249877929688,597.9783935546875,260132
2014-10-10,670.5,678.0,651.9749755859375,665.9000244140625,589.1094970703125,244760
2014-10-13,661.25,680.0999755859375,657.625,671.5499877929688,594.10791015625,146574
2014-10-14,670.5,676.375,667.5,670.0,592.7365112304688,176492
2014-10-15,670.0,670.0,670.0,670.0,592.7365112304688,0
