Date,Open,High,Low,Close,Adj Close,Volume
2023-01-02,565.0,571.4000244140625,561.25,570.2999877929688,568.42578125,841928
2023-01-03,570.0,600.0,569.5,595.5999755859375,593.6426391601562,10096217
2023-01-04,599.0,609.9000244140625,595.0,598.5999755859375,596.6327514648438,7722662
2023-01-05,600.0,612.4000244140625,598.0,609.4500122070312,607.4471435546875,5704967
2023-01-06,608.0,620.5999755859375,605.6500244140625,611.6500244140625,609.639892578125,5415866
2023-01-09,615.0499877929688,618.0499877929688,601.75,608.4500122070312,606.450439453125,3969535
2023-01-10,608.5,613.0499877929688,599.5499877929688,600.2000122070312,598.2275390625,4073524
2023-01-11,600.0,605.5499877929688,594.3499755859375,599.8499755859375,597.878662109375,3576811
2023-01-12,602.4500122070312,605.7999877929688,594.5999755859375,598.4000244140625,596.4334716796875,2358813
2023-01-13,599.4500122070312,607.5999755859375,596.3499755859375,604.5,602.5133666992188,3272285
2023-01-16,605.0,612.5999755859375,599.8499755859375,604.2000122070312,602.2144165039062,2170216
2023-01-17,607.0,610.5999755859375,601.2000122070312,609.4500122070312,607.4471435546875,1807515
2023-01-18,610.0,610.0499877929688,598.4500122070312,601.0499877929688,599.07470703125,3291651
2023-01-19,601.1500244140625,611.0,600.75,605.25,603.2609252929688,3615736
2023-01-20,608.0,608.4000244140625,588.25,590.5499877929688,588.6092529296875,4255202
2023-01-23,595.0,596.4500122070312,585.2000122070312,589.2000122070312,587.263671875,3884783
2023-01-24,591.0,594.75,588.1500244140625,589.5499877929688,587.6124877929688,2219052
2023-01-25,590.0,591.75,580.0999755859375,585.0499877929688,583.1273193359375,1443501
2023-01-27,586.4500122070312,593.9000244140625,578.0499877929688,587.7000122070312,585.7686157226562,3632289
2023-01-30,586.7999877929688,592.3499755859375,583.2999877929688,587.9500122070312,586.017822265625,2843943
