Date,Open,High,Low,Close,Adj Close,Volume
2014-07-01,309.6556701660156,313.7874450683594,307.2684020996094,308.048828125,291.7710266113281,2305061
2014-07-02,310.06884765625,312.0888366699219,308.5538330078125,310.4820251464844,294.07562255859375,3175877
2014-07-03,312.1806335449219,314.2006530761719,308.5079345703125,309.38018798828125,293.03204345703125,4010097
2014-07-04,313.328369140625,316.9551696777344,309.83929443359375,311.49200439453125,295.03228759765625,4548828
2014-07-07,312.6856384277344,318.5160827636719,311.44610595703125,316.26654052734375,299.5545349121094,6052064
2014-07-08,316.31243896484375,318.92926025390625,310.16064453125,312.6856384277344,296.1628112792969,4340670
2014-07-09,312.9610900878906,316.587890625,310.39019775390625,313.55792236328125,296.9890441894531,2860292
2014-07-10,315.8533630371094,317.2306213378906,302.0806884765625,306.7174987792969,290.5100402832031,6483692
2014-07-11,305.7533874511719,309.33428955078125,303.3202209472656,308.048828125,291.7710266113281,4144667
2014-07-14,305.79931640625,307.5897521972656,299.8770446777344,304.9270324707031,288.814208984375,3878930
2014-07-15,305.84521484375,308.0947570800781,302.585693359375,307.17657470703125,290.9448547363281,2739657
2014-07-16,305.7533874511719,309.88519287109375,302.9988708496094,308.6915588378906,292.37982177734375,4513829
2014-07-17,309.38018798828125,311.99700927734375,308.048828125,309.058837890625,292.7276611328125,1574389
2014-07-18,308.1406555175781,311.3083801269531,306.7633972167969,308.73748779296875,292.42327880859375,2142715
2014-07-21,309.4261169433594,312.1806335449219,306.7633972167969,309.6097412109375,293.24951171875,1651601
2014-07-22,312.1806335449219,327.6060485839844,312.1806335449219,325.1728820800781,307.990234375,10635148
2014-07-23,325.1728820800781,327.51422119140625,321.13287353515625,325.35650634765625,308.16412353515625,5514979
2014-07-24,325.03515625,326.8714904785156,322.4183349609375,325.5860595703125,308.3815612792969,2239619
2014-07-25,326.41241455078125,328.61602783203125,322.4183349609375,325.7696838378906,308.5555419921875,3405142
2014-07-28,327.3305969238281,327.7896728515625,322.4642333984375,324.9892272949219,307.8162841796875,3730344
2014-07-30,328.7078552246094,343.6741638183594,328.7078552246094,342.6182556152344,324.51373291015625,12242571
2014-07-31,343.3987121582031,344.5005187988281,339.77191162109375,342.3887023925781,324.2963562011719,9021616
2014-08-01,340.1850891113281,355.4268493652344,339.77191162109375,348.95367431640625,330.51446533203125,9177540
2014-08-04,351.2491455078125,354.9677429199219,342.48052978515625,346.0614318847656,327.7749938964844,7113443
2014-08-05,348.58642578125,349.0914306640625,342.93963623046875,344.08734130859375,325.90521240234375,3369479
2014-08-06,344.31689453125,346.5205078125,335.45648193359375,337.5682678222656,319.7306213378906,5716659
2014-08-07,336.9714660644531,340.5982666015625,333.5282897949219,335.8696594238281,318.12176513671875,7736918
2014-08-08,334.0791931152344,344.63824462890625,331.6919250488281,343.3987121582031,325.2529602050781,5876804
2014-08-11,346.1073303222656,348.90777587890625,341.92962646484375,345.64825439453125,327.3836669921875,4538240
2014-08-12,348.4486999511719,348.4486999511719,338.6241760253906,339.6800842285156,321.7308349609375,3689022
2014-08-13,341.37872314453125,347.0714111328125,335.77783203125,338.4405517578125,320.55682373046875,4994480
2014-08-14,337.8437194824219,339.6800842285156,333.4823913574219,335.3187561035156,317.5999755859375,3028192
2014-08-18,335.04327392578125,345.69415283203125,333.2987365722656,345.5105285644531,327.253173828125,2886880
2014-08-19,344.63824462890625,352.7641296386719,344.63824462890625,346.2909851074219,327.9924011230469,5430892
2014-08-20,349.36688232421875,354.3709411621094,342.98553466796875,343.9037170410156,325.7312927246094,4746924
2014-08-21,342.1132507324219,344.31689453125,338.25689697265625,340.7359924316406,325.65826416015625,2513507
2014-08-22,339.77191162109375,341.92962646484375,334.49237060546875,335.2269287109375,320.39300537109375,3065512
2014-08-25,336.879638671875,340.09326171875,335.1351013183594,338.8996276855469,323.9031677246094,2948125
2014-08-26,338.16510009765625,344.9596252441406,335.2728271484375,339.3587341308594,324.34197998046875,2767010
2014-08-27,339.26690673828125,343.03143310546875,335.6401062011719,338.8078308105469,323.8154296875,3408891
2014-08-28,338.0273742675781,342.6641540527344,338.0273742675781,339.5423583984375,324.5174255371094,4699654
2014-09-01,339.7259826660156,347.0714111328125,339.5882568359375,345.0514221191406,329.78271484375,3384418
2014-09-02,347.6223449707031,362.22137451171875,345.09735107421875,359.55865478515625,343.6480407714844,6514580
2014-09-03,358.45684814453125,375.4431457519531,358.45684814453125,371.40313720703125,354.9683837890625,13409364
2014-09-04,372.6885986328125,374.57086181640625,365.71044921875,371.40313720703125,354.9683837890625,6595626
2014-09-05,372.36724853515625,374.34130859375,363.1395568847656,368.2813415527344,351.9847412109375,2998884
2014-09-08,371.2195129394531,374.1576843261719,368.69451904296875,370.7145080566406,354.3102111816406,3503446
2014-09-09,367.08770751953125,377.3254089355469,366.9958801269531,372.8722229003906,356.3724670410156,3870788
2014-09-10,373.6526794433594,378.1058654785156,370.6227111816406,374.3872375488281,357.8204345703125,5052217
2014-09-11,374.3872375488281,379.89630126953125,369.19952392578125,372.8263244628906,356.3285827636719,7694392
2014-09-12,373.6526794433594,381.5949401855469,372.96405029296875,380.1258544921875,363.30517578125,4533661
