Date,Open,High,Low,Close,Adj Close,Volume
2023-01-02,4488.0,4516.7001953125,4446.0,4454.35009765625,4432.0732421875,246577
2023-01-03,4467.0,4508.9501953125,4425.10009765625,4490.89990234375,4468.43994140625,430096
2023-01-04,4495.0,4514.10009765625,4425.0,4433.2998046875,4411.12744140625,414977
2023-01-05,4455.5,4455.5,4356.0,4429.0498046875,4406.89892578125,468816
2023-01-06,4442.0498046875,4474.2998046875,4369.0,4387.4501953125,4365.5078125,299640
2023-01-09,4424.35009765625,4452.14990234375,4381.0498046875,4407.7001953125,4385.65625,407803
2023-01-10,4410.0,4489.0,4406.0,4466.64990234375,4444.31103515625,557940
2023-01-11,4474.0,4482.4501953125,4336.0498046875,4360.60009765625,4338.7919921875,462687
2023-01-12,4370.9501953125,4382.39990234375,4325.25,4359.75,4337.94580078125,207917
2023-01-13,4365.0,4370.0,4268.0498046875,4335.5498046875,4313.86669921875,366497
2023-01-16,4364.25,4364.25,4285.0,4294.64990234375,4273.17138671875,210854
2023-01-17,4316.2001953125,4336.4501953125,4275.0,4322.85009765625,4301.23046875,294500
2023-01-18,4337.0,4352.0,4305.0,4339.7998046875,4318.09521484375,331806
2023-01-19,4339.7998046875,4339.7998046875,4285.64990234375,4318.14990234375,4296.5537109375,162244
2023-01-20,4302.0,4322.4501953125,4264.2001953125,4285.25,4263.81884765625,242706
2023-01-23,4294.39990234375,4353.5,4286.89990234375,4335.4501953125,4313.767578125,161350
2023-01-24,4349.9501953125,4349.9501953125,4290.7998046875,4305.0,4283.4697265625,178860
2023-01-25,4314.9501953125,4318.0,4194.0,4224.35009765625,4203.22314453125,423714
2023-01-27,4228.0,4285.35009765625,4192.10009765625,4244.14990234375,4222.923828125,421866
2023-01-30,4236.5,4260.0,4123.0,4237.7001953125,4216.5068359375,623069
