Date,Open,High,Low,Close,Adj Close,Volume
2014-07-01,388.70001220703125,392.3500061035156,383.6000061035156,384.45001220703125,177.52488708496094,4739271
2014-07-02,388.0,394.3500061035156,385.79998779296875,393.54998779296875,181.72694396972656,4498375
2014-07-03,395.5,401.70001220703125,393.1000061035156,396.1000061035156,182.9044647216797,5264060
2014-07-04,397.3500061035156,397.3500061035156,388.25,394.1499938964844,182.00396728515625,2548987
2014-07-07,394.1499938964844,399.79998779296875,392.0,396.75,183.20458984375,2867565
2014-07-08,396.5,398.0,372.8500061035156,377.3999938964844,174.2694854736328,4326868
2014-07-09,378.5,384.0,363.0,365.70001220703125,168.8668670654297,5650039
2014-07-10,366.04998779296875,380.0,357.0,369.8999938964844,170.8061981201172,5572244
2014-07-11,373.79998779296875,375.0,357.3999938964844,362.70001220703125,167.48153686523438,3400029
2014-07-14,362.79998779296875,366.6000061035156,352.20001220703125,358.25,165.4266815185547,2915555
2014-07-15,361.0,367.54998779296875,357.5,364.45001220703125,168.2896270751953,4477265
2014-07-16,365.5,368.8500061035156,359.1000061035156,365.29998779296875,168.68209838867188,3625393
2014-07-17,362.54998779296875,377.70001220703125,362.54998779296875,376.70001220703125,173.9462432861328,3299444
2014-07-18,375.8999938964844,377.0,365.75,375.6000061035156,173.4382781982422,4824302
2014-07-21,375.04998779296875,381.45001220703125,375.04998779296875,378.45001220703125,174.7543182373047,2435981
2014-07-22,379.1000061035156,388.79998779296875,379.1000061035156,387.54998779296875,178.9563446044922,4662386
2014-07-23,389.8999938964844,393.5,382.5,384.79998779296875,177.6864776611328,4292684
2014-07-24,384.25,387.3999938964844,384.0,385.25,177.894287109375,3722152
2014-07-25,384.25,386.6000061035156,374.3500061035156,377.0,174.0847625732422,9210428
2014-07-28,377.25,377.29998779296875,363.0,364.3500061035156,168.24343872070312,4071310
2014-07-30,365.0,368.20001220703125,363.20001220703125,367.29998779296875,169.60565185546875,2970292
2014-07-31,367.29998779296875,371.75,365.5,367.70001220703125,169.79037475585938,5715183
2014-08-01,364.0,373.45001220703125,356.1000061035156,359.0,165.7730255126953,4885489
2014-08-04,360.0,363.25,354.54998779296875,359.45001220703125,165.9808349609375,3099856
2014-08-05,360.25,367.54998779296875,353.5,361.1000061035156,166.7427215576172,4498302
2014-08-06,360.8500061035156,365.8500061035156,358.5,359.8999938964844,166.1885986328125,2376739
2014-08-07,356.29998779296875,367.0,356.29998779296875,363.0,167.62005615234375,2559482
2014-08-08,359.3999938964844,360.45001220703125,351.6000061035156,355.6499938964844,164.22610473632812,1974951
2014-08-11,358.0,360.20001220703125,356.25,357.3999938964844,165.03419494628906,876052
