Datetime,Open,High,Low,Close,Adj Close,Volume
2023-11-06 09:15:00+05:30,5390.0498046875,5398.14990234375,5390.0,5397.0,5397.0,0
2023-11-06 09:16:00+05:30,5396.39990234375,5416.35009765625,5396.39990234375,5415.64990234375,5415.64990234375,4549
2023-11-06 09:17:00+05:30,5415.0,5423.4501953125,5400.0,5401.0,5401.0,4457
2023-11-06 09:18:00+05:30,5400.0,5410.0,5390.7998046875,5401.39990234375,5401.39990234375,3980
2023-11-06 09:19:00+05:30,5405.2998046875,5405.2998046875,5393.5498046875,5400.0,5400.0,4616
2023-11-06 09:20:00+05:30,5400.0,5411.0498046875,5398.5498046875,5398.5498046875,5398.5498046875,9168
2023-11-06 09:21:00+05:30,5401.60009765625,5408.0,5397.4501953125,5404.2001953125,5404.2001953125,5631
2023-11-06 09:22:00+05:30,5401.5498046875,5410.0,5401.5498046875,5410.0,5410.0,4004
2023-11-06 09:23:00+05:30,5409.25,5410.0,5409.0,5410.0,5410.0,1634
2023-11-06 09:24:00+05:30,5410.0,5410.0,5401.5498046875,5408.2998046875,5408.2998046875,958
2023-11-06 09:25:00+05:30,5405.0,5410.0,5405.0,5407.9501953125,5407.9501953125,747
2023-11-06 09:26:00+05:30,5409.9501953125,5410.0,5406.75,5407.64990234375,5407.64990234375,1040
2023-11-06 09:27:00+05:30,5410.0,5410.0,5407.0498046875,5409.0,5409.0,290
2023-11-06 09:28:00+05:30,5409.0,5409.60009765625,5401.75,5404.0,5404.0,569
2023-11-06 09:29:00+05:30,5404.0,5405.0,5399.39990234375,5399.39990234375,5399.39990234375,545
2023-11-06 09:30:00+05:30,5400.7998046875,5403.0,5398.0,5401.0,5401.0,760
2023-11-06 09:31:00+05:30,5399.2001953125,5402.64990234375,5389.85009765625,5394.2001953125,5394.2001953125,1154
2023-11-06 09:32:00+05:30,5391.5498046875,5400.0,5391.5498046875,5400.0,5400.0,439
2023-11-06 09:33:00+05:30,5399.9501953125,5400.0,5398.39990234375,5400.0,5400.0,307
2023-11-06 09:34:00+05:30,5397.2998046875,5404.4501953125,5395.7998046875,5400.0,5400.0,356
2023-11-06 09:35:00+05:30,5400.0498046875,5405.0,5400.0498046875,5403.0,5403.0,220
2023-11-06 09:36:00+05:30,5403.0,5403.0,5399.0,5399.9501953125,5399.9501953125,1000
2023-11-06 09:37:00+05:30,5400.0,5400.0,5397.7001953125,5400.0,5400.0,318
2023-11-06 09:38:00+05:30,5400.0,5401.5,5399.2998046875,5401.5,5401.5,148
2023-11-06 09:39:00+05:30,5403.0,5405.0,5402.5498046875,5405.0,5405.0,386
2023-11-06 09:40:00+05:30,5405.0,5409.0,5404.9501953125,5405.0,5405.0,2441
2023-11-06 09:41:00+05:30,5405.0,5405.9501953125,5403.0,5405.0,5405.0,202
2023-11-06 09:42:00+05:30,5405.0,5409.0,5405.0,5408.39990234375,5408.39990234375,362
2023-11-06 09:43:00+05:30,5408.9501953125,5410.0,5406.10009765625,5408.4501953125,5408.4501953125,2101
2023-11-06 09:44:00+05:30,5409.5498046875,5409.5498046875,5406.89990234375,5409.5498046875,5409.5498046875,187
2023-11-06 09:45:00+05:30,5409.5498046875,5409.85009765625,5408.5,5409.35009765625,5409.35009765625,263
2023-11-06 09:46:00+05:30,5408.0,5410.0,5403.5,5410.0,5410.0,696
2023-11-06 09:47:00+05:30,5410.0,5416.0,5408.64990234375,5410.0,5410.0,1375
2023-11-06 09:48:00+05:30,5410.0,5410.0,5406.0498046875,5408.0,5408.0,1375
2023-11-06 09:49:00+05:30,5408.0,5408.0,5406.2001953125,5406.9501953125,5406.9501953125,137
2023-11-06 09:50:00+05:30,5406.2001953125,5406.2001953125,5399.0,5400.0,5400.0,452
2023-11-06 09:51:00+05:30,5401.85009765625,5408.64990234375,5400.0,5408.4501953125,5408.4501953125,812
2023-11-06 09:52:00+05:30,5408.5,5415.5498046875,5399.5,5399.5,5399.5,7145
2023-11-06 09:53:00+05:30,5399.7001953125,5407.5498046875,5399.7001953125,5407.5498046875,5407.5498046875,382
2023-11-06 09:54:00+05:30,5407.5498046875,5407.5498046875,5400.5498046875,5402.0,5402.0,96
2023-11-06 09:55:00+05:30,5402.0,5402.0,5400.10009765625,5402.0,5402.0,200
2023-11-06 09:56:00+05:30,5402.0,5402.0,5400.10009765625,5402.0,5402.0,97
2023-11-06 09:57:00+05:30,5402.0,5404.9501953125,5401.0,5404.9501953125,5404.9501953125,102
2023-11-06 09:58:00+05:30,5405.0,5405.4501953125,5403.7998046875,5404.35009765625,5404.35009765625,153
2023-11-06 09:59:00+05:30,5404.89990234375,5405.39990234375,5402.4501953125,5405.0,5405.0,135
2023-11-06 10:00:00+05:30,5403.9501953125,5408.25,5403.9501953125,5408.2001953125,5408.2001953125,691
2023-11-06 10:01:00+05:30,5408.75,5409.60009765625,5404.60009765625,5406.2001953125,5406.2001953125,182
2023-11-06 10:02:00+05:30,5407.89990234375,5407.89990234375,5402.0498046875,5407.0,5407.0,140
2023-11-06 10:03:00+05:30,5407.25,5407.7001953125,5405.25,5407.7001953125,5407.7001953125,85
2023-11-06 10:04:00+05:30,5407.7001953125,5409.9501953125,5406.0498046875,5408.89990234375,5408.89990234375,102
2023-11-06 10:05:00+05:30,5408.7998046875,5409.0,5403.60009765625,5408.10009765625,5408.10009765625,139
2023-11-06 10:06:00+05:30,5408.60009765625,5409.0,5404.5,5404.9501953125,5404.9501953125,525
2023-11-06 10:07:00+05:30,5406.60009765625,5408.0498046875,5404.2001953125,5406.60009765625,5406.60009765625,256
2023-11-06 10:08:00+05:30,5406.60009765625,5407.9501953125,5406.60009765625,5407.9501953125,5407.9501953125,80
2023-11-06 10:09:00+05:30,5407.9501953125,5409.35009765625,5405.64990234375,5409.2001953125,5409.2001953125,304
2023-11-06 10:10:00+05:30,5409.2998046875,5409.89990234375,5406.89990234375,5408.7998046875,5408.7998046875,294
2023-11-06 10:11:00+05:30,5407.89990234375,5409.25,5405.14990234375,5408.85009765625,5408.85009765625,274
2023-11-06 10:12:00+05:30,5408.89990234375,5410.0,5408.89990234375,5409.75,5409.75,283
2023-11-06 10:13:00+05:30,5409.7001953125,5410.0,5406.14990234375,5410.0,5410.0,328
2023-11-06 10:14:00+05:30,5410.0,5413.5,5408.5,5413.5,5413.5,322
2023-11-06 10:15:00+05:30,5415.0,5416.0,5413.4501953125,5415.0,5415.0,720
2023-11-06 10:16:00+05:30,5415.0,5419.4501953125,5410.2001953125,5414.0,5414.0,48615
2023-11-06 10:17:00+05:30,5413.5498046875,5415.0,5413.5498046875,5415.0,5415.0,3080
2023-11-06 10:18:00+05:30,5415.0,5417.0,5414.5498046875,5415.0,5415.0,2211
2023-11-06 10:19:00+05:30,5415.0,5415.0,5414.10009765625,5415.0,5415.0,565
2023-11-06 10:20:00+05:30,5415.0,5418.0,5415.0,5415.0,5415.0,2025
2023-11-06 10:21:00+05:30,5415.0,5416.0,5413.89990234375,5415.0,5415.0,1465
2023-11-06 10:22:00+05:30,5415.0,5418.0,5414.14990234375,5417.39990234375,5417.39990234375,298
2023-11-06 10:23:00+05:30,5417.39990234375,5417.39990234375,5413.0498046875,5416.35009765625,5416.35009765625,1834
2023-11-06 10:24:00+05:30,5416.60009765625,5418.0,5416.35009765625,5418.0,5418.0,225
2023-11-06 10:25:00+05:30,5417.7001953125,5418.0,5415.64990234375,5417.9501953125,5417.9501953125,352
2023-11-06 10:26:00+05:30,5417.89990234375,5417.89990234375,5413.7001953125,5413.7001953125,5413.7001953125,898
2023-11-06 10:27:00+05:30,5410.7998046875,5415.0,5410.2001953125,5414.4501953125,5414.4501953125,172
2023-11-06 10:28:00+05:30,5414.4501953125,5415.0,5411.2998046875,5414.0498046875,5414.0498046875,108
2023-11-06 10:29:00+05:30,5414.0498046875,5414.89990234375,5412.0,5414.75,5414.75,247
2023-11-06 10:30:00+05:30,5413.10009765625,5415.0,5411.5498046875,5413.7998046875,5413.7998046875,303
2023-11-06 10:31:00+05:30,5411.25,5415.64990234375,5411.25,5415.64990234375,5415.64990234375,192
2023-11-06 10:32:00+05:30,5414.60009765625,5417.89990234375,5414.60009765625,5417.89990234375,5417.89990234375,240
2023-11-06 10:33:00+05:30,5417.85009765625,5417.89990234375,5412.75,5414.85009765625,5414.85009765625,518
2023-11-06 10:34:00+05:30,5416.2998046875,5417.89990234375,5415.5,5415.5,5415.5,480
2023-11-06 10:35:00+05:30,5417.89990234375,5418.0,5416.64990234375,5417.35009765625,5417.35009765625,71040
2023-11-06 10:36:00+05:30,5414.14990234375,5418.0,5414.14990234375,5418.0,5418.0,247
2023-11-06 10:37:00+05:30,5417.35009765625,5419.0,5417.35009765625,5417.4501953125,5417.4501953125,700
2023-11-06 10:38:00+05:30,5419.0,5419.0,5415.10009765625,5419.0,5419.0,385
