Date,Open,High,Low,Close,Adj Close,Volume
2014-07-01,622.0,634.4000244140625,616.5499877929688,628.8499755859375,536.886962890625,650958
2014-07-02,633.7999877929688,633.7999877929688,626.0499877929688,631.1500244140625,538.8504028320312,777572
2014-07-03,631.1500244140625,631.7000122070312,621.0999755859375,624.0999755859375,532.83154296875,607875
2014-07-04,624.0999755859375,629.9000244140625,618.3499755859375,625.1500244140625,533.7281494140625,687234
2014-07-07,626.0,630.0,618.4000244140625,627.5999755859375,535.8197021484375,1083261
2014-07-08,627.0,633.5,622.0,627.3499755859375,535.6063232421875,1082625
2014-07-09,629.9500122070312,634.7000122070312,625.0,629.8499755859375,537.7406616210938,942571
2014-07-10,628.0499877929688,638.0,615.0499877929688,631.8499755859375,539.4482421875,1090386
2014-07-11,627.0,646.8499755859375,625.0,641.8499755859375,547.9857788085938,1918406
2014-07-14,644.0,644.5999755859375,620.4000244140625,622.9500122070312,531.8497314453125,672948
2014-07-15,623.25,628.7999877929688,616.4000244140625,618.9000244140625,528.39208984375,649427
2014-07-16,623.7000122070312,627.8499755859375,617.5,621.2999877929688,530.4409790039062,878909
2014-07-17,622.9500122070312,627.9000244140625,620.2000122070312,626.8499755859375,535.1792602539062,418199
2014-07-18,625.5,625.5,621.0,622.5,531.4656982421875,352617
2014-07-21,623.4000244140625,630.0,620.0499877929688,627.5499877929688,535.7771606445312,385658
2014-07-22,626.1500244140625,636.9500122070312,626.1500244140625,633.5999755859375,540.9422607421875,636191
2014-07-23,636.9000244140625,637.4000244140625,631.0999755859375,634.0999755859375,541.3690795898438,494833
2014-07-24,635.0,644.75,631.0999755859375,642.9000244140625,548.8822631835938,731990
2014-07-25,642.9000244140625,667.0,640.0,663.75,566.68310546875,1747468
2014-07-28,663.9500122070312,691.7000122070312,654.3499755859375,686.7999877929688,586.3623046875,3856792
2014-07-30,689.9000244140625,701.2999877929688,671.8499755859375,694.6500244140625,593.0643310546875,3684780
2014-07-31,690.0499877929688,697.5499877929688,680.0,686.5999755859375,586.1915283203125,2494692
2014-08-01,678.0,702.0,678.0,693.5499877929688,592.1251831054688,1905650
2014-08-04,697.0,705.9000244140625,693.25,699.6500244140625,597.3330688476562,1290311
2014-08-05,699.0,709.5999755859375,697.7999877929688,704.8499755859375,601.772705078125,863275
2014-08-06,703.0499877929688,732.0,703.0499877929688,707.8499755859375,604.3339233398438,2052184
2014-08-07,707.0,708.2000122070312,699.2999877929688,701.9500122070312,599.2967529296875,634909
2014-08-08,699.0499877929688,703.5,695.9500122070312,702.0499877929688,599.3820190429688,747151
2014-08-11,702.0999755859375,706.0,694.2999877929688,697.9500122070312,595.8818359375,872217
2014-08-12,702.9000244140625,702.9000244140625,692.5,700.9000244140625,598.4003295898438,811743
2014-08-13,700.9500122070312,721.7000122070312,700.0,718.7000122070312,613.5972290039062,1673439
2014-08-14,722.0,725.9500122070312,709.3499755859375,714.5499877929688,610.0540771484375,845235
2014-08-18,721.0,736.7999877929688,716.0999755859375,724.7999877929688,618.80517578125,959536
2014-08-19,719.0999755859375,731.0,715.0999755859375,719.5499877929688,614.322998046875,735686
2014-08-20,719.5,721.0,709.5,711.8499755859375,607.7489013671875,765917
2014-08-21,709.7999877929688,718.5999755859375,709.0499877929688,710.3499755859375,606.46826171875,553719
2014-08-22,711.9500122070312,712.7999877929688,701.3499755859375,704.2000122070312,601.2177734375,455143
2014-08-25,708.2000122070312,721.4500122070312,704.2000122070312,716.7000122070312,611.8898315429688,641018
2014-08-26,718.9500122070312,730.8499755859375,717.6500244140625,727.3499755859375,620.9822998046875,1238950
2014-08-27,727.0,739.5499877929688,723.4000244140625,734.8499755859375,627.3853759765625,1153834
2014-08-28,736.0,744.9000244140625,734.0499877929688,742.4500122070312,633.8739013671875,1937220
2014-09-01,743.9000244140625,747.25,736.0,740.4000244140625,632.1238403320312,515912
2014-09-02,740.0,740.1500244140625,730.0,732.7000122070312,625.5499267578125,598031
2014-09-03,733.5,738.9000244140625,730.25,732.7999877929688,625.6350708007812,814185
2014-09-04,733.0,742.8499755859375,730.5,737.0999755859375,629.306396484375,1005897
2014-09-05,736.4000244140625,742.2000122070312,732.8499755859375,733.75,626.4462890625,692424
2014-09-08,736.0,748.9500122070312,733.75,745.7999877929688,636.7341918945312,978707
2014-09-09,745.7999877929688,756.0999755859375,744.0499877929688,751.9000244140625,641.9420776367188,726165
2014-09-10,749.4000244140625,753.0,746.0,749.0999755859375,639.5516967773438,437341
2014-09-11,748.0,764.4500122070312,748.0,755.5999755859375,645.1011352539062,1149885
2014-09-12,752.9000244140625,762.9000244140625,752.9000244140625,757.5,646.7230224609375,479493
2014-09-15,757.5,757.5,748.5,754.8499755859375,644.4607543945312,473333
2014-09-16,750.5999755859375,759.7999877929688,748.75,756.0,645.4425659179688,563960
2014-09-17,759.0,760.8499755859375,752.75,754.6500244140625,644.2898559570312,1071944
2014-09-18,753.0,754.4000244140625,739.4500122070312,749.6500244140625,640.0211181640625,1837614
2014-09-19,750.7999877929688,751.4000244140625,730.0499877929688,737.25,629.4345703125,1576310
2014-09-22,737.0,746.0499877929688,721.8499755859375,741.7000122070312,633.2337646484375,1225660
2014-09-23,741.0,755.0,736.1500244140625,742.0499877929688,633.5324096679688,934119
2014-09-24,743.0,766.7999877929688,743.0,764.0999755859375,652.3580322265625,1117480
2014-09-25,767.9500122070312,771.9000244140625,756.1500244140625,759.3499755859375,648.3025512695312,1192497
2014-09-26,758.1500244140625,759.9000244140625,745.25,751.4500122070312,641.5579833984375,759343
2014-09-29,750.0,753.0,735.5,746.5,637.3317260742188,733781
2014-09-30,746.0,751.7999877929688,740.0,746.0,636.9048461914062,1063690
2014-10-01,745.0,748.75,733.5499877929688,736.1500244140625,628.4954833984375,478021
2014-10-07,733.4000244140625,744.6500244140625,725.0,735.7999877929688,628.1964721679688,801424
2014-10-08,732.0499877929688,744.0,728.4000244140625,734.75,627.3001098632812,951087
2014-10-09,735.0,743.9500122070312,729.5,739.0999755859375,631.0140380859375,622940
2014-10-10,734.3499755859375,736.7999877929688,718.6500244140625,720.3499755859375,615.0059814453125,503359
2014-10-13,718.0,724.7999877929688,714.2000122070312,720.4000244140625,615.048828125,495344
2014-10-14,720.5499877929688,736.0,716.5999755859375,731.25,624.3118896484375,553144
2014-10-15,731.25,731.25,731.25,731.25,624.3118896484375,0
2014-10-16,726.0499877929688,745.5999755859375,725.0,730.5999755859375,623.7570190429688,1241581
2014-10-17,732.0,740.9500122070312,723.0,726.2999877929688,620.0858154296875,680260
2014-10-20,732.0,739.4000244140625,728.0499877929688,736.5499877929688,628.8368530273438,453075
2014-10-21,738.5,754.0,730.8499755859375,749.75,640.1064453125,554039
2014-10-22,753.9000244140625,760.0,748.0499877929688,757.4000244140625,646.6378173828125,436776
2014-10-27,765.0,766.0499877929688,715.5,720.4500122070312,615.0912475585938,2949098
2014-10-28,716.0,719.2999877929688,707.1500244140625,717.0499877929688,612.1884155273438,1254748
2014-10-29,722.0,726.9500122070312,712.7999877929688,723.9500122070312,618.0795288085938,962919
2014-10-30,722.0,734.8499755859375,717.6500244140625,731.5999755859375,624.6106567382812,1249596
2014-10-31,728.7000122070312,742.0,722.0999755859375,738.3499755859375,635.5861206054688,1083674
2014-11-03,735.0499877929688,743.0,728.75,739.8499755859375,636.87744140625,733227
2014-11-05,739.0,750.0,738.0999755859375,747.75,643.6777954101562,746808
2014-11-07,750.0,763.4500122070312,747.25,761.5,655.5142211914062,881926
2014-11-10,760.0,774.0,759.9500122070312,771.0,663.6920166015625,768076
2014-11-11,773.0,776.75,764.7999877929688,772.2999877929688,664.8109130859375,713634
2014-11-12,772.0,772.9000244140625,763.5,770.0,662.8311767578125,750579
2014-11-13,768.0,773.8499755859375,761.25,764.3499755859375,657.9675903320312,1157538
2014-11-14,763.0,763.9500122070312,753.5499877929688,756.1500244140625,650.9088745117188,409119
2014-11-17,756.1500244140625,765.2999877929688,750.0,757.2000122070312,651.8126220703125,586703
2014-11-18,755.2000122070312,758.9500122070312,750.0,751.8499755859375,647.2070922851562,448206
2014-11-19,754.4000244140625,766.7999877929688,752.2000122070312,760.2000122070312,654.3952026367188,941820
2014-11-20,761.4000244140625,765.0,755.0999755859375,761.25,655.2990112304688,853211
2014-11-21,759.0,762.7000122070312,751.8499755859375,753.0,648.1971435546875,687247
2014-11-24,755.5,756.5,746.0,750.0999755859375,645.7008666992188,540115
2014-11-25,750.0999755859375,774.9000244140625,747.0999755859375,765.7000122070312,659.1295776367188,1503248
2014-11-26,765.0,771.75,762.5,769.75,662.6159057617188,685238
2014-11-27,771.0,792.7000122070312,766.7999877929688,790.0499877929688,680.0905151367188,1180496
2014-11-28,794.0,798.8499755859375,783.0999755859375,786.0999755859375,676.6903076171875,811909
2014-12-01,786.0,814.8499755859375,783.9500122070312,808.6500244140625,696.1019287109375,1200960
2014-12-02,811.5,817.1500244140625,804.25,805.7999877929688,693.6484985351562,573874
2014-12-03,807.4000244140625,822.2999877929688,802.3499755859375,819.0,705.0113525390625,937567
2014-12-04,816.5,829.75,814.3499755859375,824.6500244140625,709.8750610351562,1121315
2014-12-05,820.0,827.5,812.7000122070312,820.6500244140625,706.4317016601562,688493
2014-12-08,820.0,828.4500122070312,814.25,820.0,705.8721923828125,1016796
2014-12-09,819.0,819.5,810.0499877929688,812.9500122070312,699.803466796875,945417
2014-12-10,811.1500244140625,815.4000244140625,795.0999755859375,797.7999877929688,686.7618408203125,1152293
2014-12-11,799.3499755859375,803.0,790.3499755859375,796.0499877929688,685.25537109375,1573622
2014-12-12,798.4000244140625,804.2999877929688,794.0,797.75,686.7188110351562,767757
2014-12-15,795.0,808.8499755859375,784.6500244140625,790.0999755859375,680.133544921875,704516
2014-12-16,792.4000244140625,792.4000244140625,763.0,766.6500244140625,659.9474487304688,1179886
2014-12-17,760.25,773.0499877929688,760.25,766.3499755859375,659.6890258789062,1984735
2014-12-18,767.2000122070312,770.0,753.0499877929688,765.9500122070312,659.3449096679688,1165188
2014-12-19,771.0,771.0,750.0,755.1500244140625,650.0481567382812,1147950
2014-12-22,758.7999877929688,769.9000244140625,752.2999877929688,767.8499755859375,660.980224609375,958306
2014-12-23,769.0,770.7999877929688,761.1500244140625,766.0999755859375,659.4739379882812,1277960
2014-12-24,763.2000122070312,767.0999755859375,752.0,757.0,651.6404418945312,2527523
2014-12-26,752.5999755859375,756.0,744.5,750.3499755859375,645.9160766601562,625243
2014-12-29,753.4000244140625,763.25,752.1500244140625,758.8499755859375,653.23291015625,616322
2014-12-30,761.9000244140625,767.25,758.0,759.5,653.7925415039062,397534
2014-12-31,760.9000244140625,763.4000244140625,753.2999877929688,760.0999755859375,654.3089599609375,1044950
2015-01-01,759.2999877929688,761.9000244140625,754.1500244140625,758.4500122070312,652.888671875,372132
2015-01-02,757.0,766.0,752.6500244140625,755.9500122070312,650.7366333007812,1207322
2015-01-05,759.75,761.9000244140625,755.0999755859375,760.2999877929688,654.4811401367188,849252
2015-01-06,767.0,779.9000244140625,755.4000244140625,774.7000122070312,666.8770751953125,2738679
2015-01-07,779.0,806.7999877929688,779.0,801.9000244140625,690.2913818359375,3744143
2015-01-08,803.9000244140625,825.0,803.1500244140625,817.0499877929688,703.3325805664062,3076833
2015-01-09,818.5,868.4000244140625,817.0499877929688,864.5999755859375,744.2645874023438,3825060
2015-01-12,867.5,899.7999877929688,864.25,896.5999755859375,771.8109741210938,4338065
2015-01-13,899.9500122070312,908.6500244140625,876.4000244140625,884.5499877929688,761.4381103515625,3371700
2015-01-14,888.7999877929688,934.5,886.0,924.0499877929688,795.4404907226562,4578199
2015-01-15,934.9500122070312,937.4000244140625,909.7000122070312,921.5499877929688,793.2882690429688,3534537
2015-01-16,928.0,947.0,925.0,941.0499877929688,810.0743408203125,2021113
2015-01-19,946.2999877929688,947.4000244140625,886.0499877929688,892.5499877929688,768.3246459960938,7705398
2015-01-20,889.9000244140625,903.0,877.75,895.4500122070312,770.8209228515625,4355821
2015-01-21,897.0,948.4000244140625,888.5,941.9500122070312,810.8489990234375,4103989
2015-01-22,944.0,961.2999877929688,931.2999877929688,944.6500244140625,813.1732177734375,3585572
2015-01-23,947.0,968.8499755859375,944.6500244140625,965.2999877929688,830.9492797851562,2450001
2015-01-27,962.0999755859375,967.9000244140625,936.5999755859375,941.9500122070312,810.8489990234375,3274894
2015-01-28,938.0,940.7999877929688,928.1500244140625,933.8499755859375,803.8762817382812,2246526
2015-01-29,931.0,948.0,926.4000244140625,941.5999755859375,810.5476684570312,3421454
2015-01-30,941.0,941.0,927.7999877929688,932.5499877929688,802.75732421875,1562161
2015-02-02,926.3499755859375,929.9500122070312,904.7999877929688,908.0,781.6242065429688,1822825
2015-02-03,910.2000122070312,930.8499755859375,908.0,910.8499755859375,784.0775756835938,1544881
2015-02-04,910.9000244140625,919.7999877929688,895.0999755859375,899.9000244140625,774.6515502929688,1181845
2015-02-05,907.2999877929688,919.7999877929688,901.2000122070312,909.0499877929688,782.528076171875,1711139
2015-02-06,906.0,915.8499755859375,899.4000244140625,905.75,779.6873779296875,717674
2015-02-09,905.75,914.5999755859375,895.9000244140625,900.1500244140625,774.8668212890625,860239
2015-02-10,895.0,907.5,885.4000244140625,887.75,764.1926879882812,1058750
2015-02-11,890.3499755859375,902.9500122070312,884.5999755859375,900.2999877929688,774.9959716796875,897359
